,json_image_index,json_color,json_size,json_material,json_shape,json_pixel_coords,csv_area,csv_box,file,csv_color,csv_size,csv_material,csv_label
3645,558,red,small,metal,sphere,"[311, 150, 11.298758506774902]",8346.0,"[303, 120, 82, 101]",cache/1756274389455.png,,,,
3646,558,yellow,small,metal,sphere,"[110, 173, 10.417075157165527]",1324.0,"[91, 155, 36, 36]",cache/1756274389425.png,,,,
3647,558,green,small,metal,sphere,"[196, 99, 13.978372573852539]",712.0,"[182, 85, 26, 26]",cache/1756274389415.png,,,,
3648,558,brown,large,metal,cylinder,"[343, 170, 9.807632446289062]",8346.0,"[303, 120, 82, 101]",cache/1756274389455.png,,,,
3649,559,red,small,metal,sphere,"[269, 228, 7.939842224121094]",2264.0,"[245, 204, 46, 48]",cache/1756274288695.png,,,,
3650,559,red,small,metal,sphere,"[213, 114, 11.841683387756348]",975.0,"[197, 97, 31, 31]",cache/1756274288743.png,,,,
3651,559,blue,small,rubber,cylinder,"[364, 186, 9.044270515441895]",2539.0,"[341, 157, 45, 55]",cache/1756274288728.png,,,,
3652,559,cyan,small,rubber,cylinder,"[420, 173, 9.439218521118164]",2475.0,"[396, 146, 46, 53]",cache/1756274288707.png,,,,
3653,559,gray,large,metal,cube,"[95, 142, 9.755882263183594]",11163.0,"[36, 92, 109, 101]",cache/1756274288712.png,,,,
3654,559,green,small,rubber,sphere,"[290, 94, 12.952117919921875]",825.0,"[275, 78, 28, 29]",cache/1756274288702.png,,,,
3655,559,gray,large,metal,sphere,"[59, 115, 10.885489463806152]",3959.0,"[22, 80, 62, 63]",cache/1756274288733.png,,,,
3656,559,purple,small,metal,cylinder,"[377, 146, 10.40640640258789]",1865.0,"[357, 122, 40, 45]",cache/1756274288718.png,,,,
3657,559,red,large,rubber,cylinder,"[237, 70, 13.489190101623535]",3881.0,"[208, 35, 56, 68]",cache/1756274288723.png,,,,
3658,559,yellow,small,metal,cube,"[127, 197, 8.708311080932617]",3911.0,"[95, 166, 61, 63]",cache/1756274288738.png,,,,
3659,560,yellow,small,rubber,cube,"[161, 155, 10.014044761657715]",2664.0,"[135, 128, 50, 52]",cache/1756274491656.png,,,,
3660,560,brown,small,metal,sphere,"[354, 175, 9.299834251403809]",1640.0,"[333, 155, 40, 40]",cache/1756274491645.png,,,,
3661,560,brown,small,rubber,cube,"[218, 99, 12.618570327758789]",1570.0,"[198, 79, 39, 39]",cache/1756274491661.png,,,,
3662,560,yellow,large,metal,sphere,"[132, 95, 11.87714672088623]",3911.0,"[99, 63, 63, 61]",cache/1756274491640.png,,,,
3663,560,green,large,metal,cylinder,"[361, 106, 11.303203582763672]",6191.0,"[325, 63, 73, 84]",cache/1756274491635.png,,,,
3664,560,purple,small,metal,cylinder,"[169, 242, 7.56399393081665]",3568.0,"[142, 208, 52, 68]",cache/1756274491650.png,,,,
3665,560,brown,small,metal,cylinder,"[252, 198, 8.636045455932617]",2556.0,"[229, 168, 43, 58]",cache/1756274491666.png,,,,
3666,560,red,small,rubber,cube,"[147, 134, 10.853867530822754]",2044.0,"[122, 110, 47, 43]",cache/1756274491671.png,,,,
3667,560,red,large,metal,cube,"[271, 72, 13.348176002502441]",4392.0,"[241, 37, 63, 69]",cache/1756274491627.png,,,,
3668,561,gray,large,metal,cube,"[319, 135, 10.331121444702148]",8522.0,"[274, 88, 87, 97]",cache/1756274552405.png,,,,
3669,561,yellow,large,metal,cube,"[240, 94, 12.519439697265625]",6425.0,"[199, 55, 80, 79]",cache/1756274552413.png,,,,
3670,561,green,small,metal,sphere,"[193, 123, 11.81771469116211]",998.0,"[177, 107, 31, 31]",cache/1756274552417.png,,,,
3671,562,red,large,rubber,sphere,"[280, 100, 12.83680248260498]",3350.0,"[251, 70, 57, 58]",cache/1756274271918.png,,,,
3672,562,purple,large,rubber,cube,"[235, 180, 9.107306480407715]",12994.0,"[180, 124, 110, 117]",cache/1756274271930.png,,,,
3673,562,purple,small,metal,cube,"[120, 158, 10.72619342803955]",1935.0,"[97, 135, 42, 45]",cache/1756274271925.png,,,,
3674,562,green,small,metal,cylinder,"[51, 141, 11.491108894348145]",1616.0,"[31, 119, 38, 41]",cache/1756274271941.png,,,,
3675,562,yellow,large,rubber,sphere,"[202, 87, 13.773330688476562]",2949.0,"[174, 59, 53, 54]",cache/1756274271936.png,,,,
3676,562,gray,small,rubber,sphere,"[112, 133, 11.911839485168457]",832.0,"[95, 116, 31, 26]",cache/1756274271960.png,,,,
3677,562,gray,small,rubber,cylinder,"[370, 169, 10.271466255187988]",1930.0,"[350, 144, 40, 48]",cache/1756274271950.png,,,,
3678,562,yellow,small,rubber,cylinder,"[177, 149, 11.108480453491211]",1493.0,"[158, 127, 33, 44]",cache/1756274271955.png,,,,
3679,562,green,small,metal,sphere,"[210, 247, 7.927288055419922]",2231.0,"[186, 223, 46, 47]",cache/1756274271945.png,,,,
3680,563,red,small,rubber,cube,"[231, 205, 8.566268920898438]",3825.0,"[201, 172, 58, 65]",cache/1756274604059.png,,,,
3681,563,brown,large,rubber,sphere,"[432, 133, 10.213114738464355]",5641.0,"[394, 95, 76, 73]",cache/1756274604049.png,,,,
3682,563,purple,small,rubber,cylinder,"[270, 254, 7.4302568435668945]",3592.0,"[244, 219, 51, 70]",cache/1756274604064.png,,,,
3683,563,brown,small,rubber,cube,"[196, 124, 11.443160057067871]",1901.0,"[174, 101, 42, 44]",cache/1756274604081.png,,,,
3684,563,green,small,metal,cylinder,"[75, 161, 9.930987358093262]",2182.0,"[52, 135, 43, 49]",cache/1756274604044.png,,,,
3685,563,brown,small,metal,sphere,"[182, 106, 12.385636329650879]",1901.0,"[174, 101, 42, 44]",cache/1756274604081.png,,,,
3686,563,brown,small,metal,sphere,"[340, 139, 10.774381637573242]",1197.0,"[322, 121, 34, 34]",cache/1756274604068.png,,,,
3687,563,purple,small,metal,cube,"[283, 97, 12.857081413269043]",1225.0,"[266, 78, 32, 37]",cache/1756274604054.png,,,,
3688,563,blue,large,rubber,cube,"[350, 99, 11.82059097290039]",5897.0,"[314, 58, 71, 82]",cache/1756274604037.png,,,,
3689,564,red,large,metal,cube,"[241, 110, 12.07915210723877]",5706.0,"[203, 70, 71, 79]",cache/1756274528493.png,,,,
3690,564,purple,large,metal,cylinder,"[192, 204, 8.354166030883789]",11164.0,"[143, 145, 92, 120]",cache/1756274528515.png,,,,
3691,564,red,large,rubber,cube,"[359, 131, 10.993001937866211]",8836.0,"[313, 86, 96, 91]",cache/1756274528499.png,,,,
3692,564,gray,small,metal,cube,"[283, 177, 9.886307716369629]",2171.0,"[262, 152, 43, 49]",cache/1756274528505.png,,,,
3693,564,blue,small,rubber,cube,"[121, 169, 10.200252532958984]",2566.0,"[96, 143, 48, 52]",cache/1756274528510.png,,,,
3694,565,red,small,rubber,cube,"[68, 132, 11.6505126953125]",2091.0,"[43, 110, 47, 43]",cache/1756274443912.png,,,,
3695,565,purple,small,metal,cube,"[228, 199, 9.28873348236084]",3261.0,"[200, 169, 54, 60]",cache/1756274443906.png,,,,
3696,565,green,large,rubber,cube,"[283, 78, 13.70543098449707]",5229.0,"[247, 42, 72, 72]",cache/1756274443923.png,,,,
3697,565,yellow,large,metal,cube,"[177, 92, 12.820748329162598]",5208.0,"[139, 55, 70, 74]",cache/1756274443899.png,,,,
3698,565,cyan,small,rubber,cylinder,"[259, 117, 12.365364074707031]",1235.0,"[242, 97, 31, 39]",cache/1756274443938.png,,,,
3699,565,green,large,rubber,cube,"[333, 159, 9.850046157836914]",11235.0,"[282, 106, 102, 109]",cache/1756274443917.png,,,,
3700,565,red,small,rubber,cylinder,"[202, 144, 11.163487434387207]",1492.0,"[184, 121, 34, 43]",cache/1756274443933.png,,,,
3701,565,brown,small,rubber,sphere,"[400, 158, 10.5983304977417]",1269.0,"[382, 140, 35, 35]",cache/1756274443928.png,,,,
3702,566,red,small,metal,cylinder,"[168, 135, 11.3330078125]",1535.0,"[149, 112, 35, 43]",cache/1756274508186.png,,,,
3703,566,blue,small,metal,cylinder,"[251, 102, 12.750922203063965]",1154.0,"[235, 82, 30, 38]",cache/1756274508182.png,,,,
3704,566,green,small,rubber,cube,"[227, 209, 9.05171012878418]",3533.0,"[198, 177, 55, 63]",cache/1756274508177.png,,,,
3705,566,yellow,small,metal,cube,"[89, 160, 10.446089744567871]",2620.0,"[63, 133, 49, 52]",cache/1756274508173.png,,,,
3706,566,yellow,small,rubber,cube,"[396, 148, 10.854400634765625]",2527.0,"[370, 122, 50, 50]",cache/1756274508165.png,,,,
3707,567,blue,small,metal,cylinder,"[227, 129, 11.557862281799316]",1408.0,"[210, 107, 33, 42]",cache/1756274338046.png,,,,
3708,567,gray,large,metal,sphere,"[130, 133, 10.591196060180664]",5069.0,"[93, 97, 71, 70]",cache/1756274338038.png,,,,
3709,567,green,small,metal,cube,"[260, 79, 14.241443634033203]",1266.0,"[242, 60, 35, 35]",cache/1756274338050.png,,,,
3710,568,cyan,large,rubber,sphere,"[132, 129, 10.904044151306152]",4784.0,"[96, 93, 69, 69]",cache/1756274461968.png,,,,
3711,568,yellow,large,rubber,cube,"[323, 95, 12.552833557128906]",5375.0,"[288, 56, 68, 78]",cache/1756274461987.png,,,,
3712,568,brown,small,rubber,cylinder,"[184, 161, 10.420605659484863]",1746.0,"[164, 136, 36, 47]",cache/1756274462002.png,,,,
3713,568,brown,small,metal,cube,"[370, 171, 10.062610626220703]",2739.0,"[344, 144, 50, 54]",cache/1756274461976.png,,,,
3714,568,brown,large,metal,sphere,"[239, 194, 8.702105522155762]",7245.0,"[196, 151, 85, 85]",cache/1756274461981.png,,,,
3715,568,purple,small,metal,sphere,"[216, 101, 13.095892906188965]",807.0,"[201, 86, 28, 28]",cache/1756274461997.png,,,,
3716,568,purple,small,metal,cube,"[268, 121, 12.06090259552002]",1508.0,"[249, 100, 36, 41]",cache/1756274461992.png,,,,
3717,569,gray,small,metal,cube,"[201, 113, 13.267036437988281]",1118.0,"[185, 94, 30, 36]",cache/1756274268986.png,,,,
3718,569,purple,small,rubber,cylinder,"[320, 130, 12.337015151977539]",1238.0,"[304, 110, 31, 39]",cache/1756274269000.png,,,,
3719,569,cyan,small,metal,cylinder,"[284, 177, 10.369821548461914]",1781.0,"[265, 152, 36, 48]",cache/1756274268991.png,,,,
3720,569,brown,small,rubber,cylinder,"[264, 205, 9.484015464782715]",2121.0,"[244, 177, 39, 53]",cache/1756274268975.png,,,,
3721,569,purple,large,rubber,cylinder,"[290, 87, 13.982752799987793]",3731.0,"[262, 52, 55, 67]",cache/1756274268980.png,,,,
3722,569,gray,large,metal,cube,"[235, 76, 14.745888710021973]",3970.0,"[203, 43, 60, 65]",cache/1756274268965.png,,,,
3723,569,green,small,rubber,cube,"[166, 155, 11.205039978027344]",2168.0,"[142, 131, 45, 47]",cache/1756274268970.png,,,,
3724,569,purple,large,rubber,cube,"[369, 151, 10.616114616394043]",8809.0,"[324, 103, 89, 98]",cache/1756274268959.png,,,,
3725,569,yellow,large,metal,cube,"[126, 109, 12.564591407775879]",6728.0,"[83, 69, 82, 81]",cache/1756274268950.png,,,,
3726,569,green,small,metal,cylinder,"[410, 146, 11.602972984313965]",8809.0,"[324, 103, 89, 98]",cache/1756274268959.png,,,,
3727,570,gray,small,metal,sphere,"[98, 140, 10.933504104614258]",7134.0,"[79, 130, 84, 84]",cache/1756274342563.png,,,,
3728,570,gray,large,rubber,cylinder,"[238, 96, 12.240484237670898]",4821.0,"[206, 57, 62, 77]",cache/1756274342569.png,,,,
3729,570,red,large,rubber,sphere,"[123, 172, 8.95401382446289]",7134.0,"[79, 130, 84, 84]",cache/1756274342563.png,,,,
3730,570,brown,small,metal,cube,"[186, 164, 9.985931396484375]",2274.0,"[162, 138, 45, 50]",cache/1756274342547.png,,,,
3731,570,brown,small,rubber,sphere,"[312, 148, 10.57699966430664]",1246.0,"[294, 130, 35, 35]",cache/1756274342542.png,,,,
3732,570,blue,small,metal,cube,"[173, 102, 12.901166915893555]",1507.0,"[152, 82, 39, 38]",cache/1756274342552.png,,,,
3733,571,purple,large,rubber,cylinder,"[363, 126, 11.237821578979492]",6224.0,"[328, 83, 72, 85]",cache/1756274504403.png,,,,
3734,571,purple,small,metal,sphere,"[325, 167, 10.235857963562012]",1345.0,"[306, 148, 36, 36]",cache/1756274504399.png,,,,
3735,571,gray,large,metal,cylinder,"[261, 88, 13.589133262634277]",3865.0,"[233, 54, 56, 68]",cache/1756274504408.png,,,,
3736,571,brown,large,metal,cube,"[155, 186, 8.792081832885742]",12596.0,"[95, 130, 109, 115]",cache/1756274504385.png,,,,
3737,571,purple,small,rubber,sphere,"[259, 220, 8.482561111450195]",1957.0,"[237, 198, 43, 44]",cache/1756274504394.png,,,,
3738,571,yellow,large,rubber,sphere,"[145, 117, 11.691862106323242]",3406.0,"[112, 85, 64, 53]",cache/1756274504413.png,,,,
3739,571,yellow,small,rubber,cylinder,"[217, 112, 12.983325958251953]",1066.0,"[201, 93, 29, 36]",cache/1756274504418.png,,,,
3740,571,gray,small,metal,sphere,"[103, 156, 10.684917449951172]",12596.0,"[95, 130, 109, 115]",cache/1756274504385.png,,,,
3741,572,yellow,small,rubber,cube,"[132, 129, 11.671407699584961]",1749.0,"[112, 106, 39, 44]",cache/1756274311225.png,,,,
3742,572,gray,small,metal,sphere,"[171, 118, 12.11911678314209]",964.0,"[155, 102, 30, 31]",cache/1756274311229.png,,,,
3743,572,yellow,large,metal,sphere,"[306, 179, 9.287880897521973]",6491.0,"[265, 138, 80, 80]",cache/1756274311234.png,,,,
3744,573,brown,small,metal,sphere,"[153, 136, 11.74708080291748]",1001.0,"[136, 119, 31, 31]",cache/1756274477306.png,,,,
3745,573,purple,large,rubber,sphere,"[360, 161, 9.83214282989502]",5865.0,"[321, 123, 76, 76]",cache/1756274477289.png,,,,
3746,573,brown,small,metal,sphere,"[88, 153, 10.957317352294922]",1181.0,"[69, 135, 34, 33]",cache/1756274477295.png,,,,
3747,573,gray,large,metal,cylinder,"[199, 89, 13.494383811950684]",3836.0,"[169, 54, 56, 68]",cache/1756274477316.png,,,,
3748,573,cyan,small,metal,cube,"[246, 248, 7.992209434509277]",4477.0,"[215, 213, 62, 71]",cache/1756274477274.png,,,,
3749,573,cyan,large,metal,cylinder,"[223, 129, 11.186927795410156]",5922.0,"[187, 86, 68, 86]",cache/1756274477300.png,,,,
3750,573,red,large,metal,cube,"[366, 113, 12.036401748657227]",6581.0,"[322, 72, 89, 73]",cache/1756274477283.png,,,,
3751,573,brown,large,rubber,cube,"[278, 81, 14.067768096923828]",4200.0,"[247, 48, 62, 67]",cache/1756274477311.png,,,,
3752,574,gray,small,metal,cube,"[346, 123, 11.804756164550781]",1956.0,"[324, 100, 43, 44]",cache/1756274319068.png,,,,
3753,574,green,small,metal,cylinder,"[182, 180, 9.722177505493164]",2082.0,"[161, 154, 40, 51]",cache/1756274319057.png,,,,
3754,574,gray,small,rubber,cube,"[319, 160, 10.372138977050781]",1657.0,"[304, 133, 39, 42]",cache/1756274319074.png,,,,
3755,574,green,small,metal,cylinder,"[225, 104, 12.690225601196289]",1139.0,"[210, 84, 30, 37]",cache/1756274319063.png,,,,
3756,574,red,large,rubber,cube,"[244, 65, 14.004120826721191]",4888.0,"[210, 30, 69, 70]",cache/1756274319035.png,,,,
3757,574,cyan,large,metal,sphere,"[298, 181, 9.057862281799316]",6744.0,"[257, 139, 82, 81]",cache/1756274319023.png,,,,
3758,574,brown,small,rubber,sphere,"[140, 222, 8.629663467407227]",1869.0,"[117, 199, 43, 43]",cache/1756274319030.png,,,,
3759,574,yellow,small,rubber,cylinder,"[79, 132, 11.396718978881836]",1674.0,"[59, 110, 38, 43]",cache/1756274319046.png,,,,
3760,574,green,small,metal,cylinder,"[279, 256, 7.897382736206055]",3240.0,"[254, 222, 48, 66]",cache/1756274319041.png,,,,
3761,574,yellow,small,metal,cube,"[377, 143, 10.984381675720215]",1784.0,"[357, 120, 38, 46]",cache/1756274319052.png,,,,
3762,575,yellow,large,metal,sphere,"[250, 95, 12.823248863220215]",3485.0,"[221, 65, 57, 60]",cache/1756274362797.png,,,,
3763,575,gray,large,metal,cylinder,"[290, 139, 10.893930435180664]",6539.0,"[255, 93, 71, 90]",cache/1756274362825.png,,,,
3764,575,red,small,rubber,cylinder,"[168, 170, 10.479825973510742]",1790.0,"[148, 146, 37, 47]",cache/1756274362814.png,,,,
3765,575,brown,small,metal,sphere,"[165, 114, 12.715441703796387]",862.0,"[149, 99, 29, 29]",cache/1756274362820.png,,,,
3766,575,yellow,small,rubber,cube,"[217, 216, 9.155237197875977]",2310.0,"[195, 188, 41, 55]",cache/1756274362792.png,,,,
3767,575,purple,large,metal,cylinder,"[365, 125, 11.427640914916992]",6046.0,"[331, 82, 72, 83]",cache/1756274362802.png,,,,
3768,575,purple,large,rubber,cube,"[337, 189, 9.256546974182129]",11149.0,"[288, 133, 96, 115]",cache/1756274362785.png,,,,
3769,575,purple,small,metal,cube,"[268, 239, 8.603919982910156]",3971.0,"[238, 206, 58, 67]",cache/1756274362779.png,,,,
3770,575,brown,small,rubber,cube,"[116, 182, 10.110604286193848]",2894.0,"[88, 154, 53, 54]",cache/1756274362808.png,,,,
3771,576,purple,large,metal,sphere,"[268, 112, 12.330439567565918]",3521.0,"[237, 81, 58, 60]",cache/1756274609559.png,,,,
3772,576,green,small,rubber,sphere,"[339, 202, 9.551746368408203]",1575.0,"[318, 182, 39, 39]",cache/1756274609538.png,,,,
3773,576,cyan,small,metal,sphere,"[107, 149, 11.39748477935791]",1043.0,"[90, 132, 33, 31]",cache/1756274609584.png,,,,
3774,576,yellow,small,metal,cylinder,"[121, 175, 10.40418529510498]",1792.0,"[100, 151, 37, 47]",cache/1756274609644.png,,,,
3775,576,brown,large,metal,cube,"[304, 146, 10.764677047729492]",7578.0,"[264, 101, 83, 91]",cache/1756274609571.png,,,,
3776,576,yellow,small,rubber,sphere,"[195, 102, 13.792219161987305]",725.0,"[181, 88, 26, 27]",cache/1756274609592.png,,,,
3777,576,brown,large,rubber,cylinder,"[214, 217, 8.51508617401123]",10798.0,"[167, 158, 90, 119]",cache/1756274609598.png,,,,
3778,576,yellow,small,rubber,cube,"[158, 190, 9.923044204711914]",2191.0,"[133, 162, 40, 54]",cache/1756274609610.png,,,,
3779,576,green,large,metal,sphere,"[237, 78, 14.378754615783691]",2718.0,"[211, 51, 51, 52]",cache/1756274609547.png,,,,
3780,576,gray,small,metal,cube,"[326, 110, 13.306268692016602]",7578.0,"[264, 101, 83, 91]",cache/1756274609571.png,,,,
3781,577,yellow,large,rubber,cube,"[203, 215, 8.279377937316895]",13756.0,"[144, 153, 107, 127]",cache/1756274295492.png,,,,
3782,577,purple,large,rubber,sphere,"[308, 105, 11.672530174255371]",4101.0,"[276, 72, 63, 64]",cache/1756274295500.png,,,,
3783,577,blue,large,metal,cylinder,"[195, 118, 11.128520965576172]",5848.0,"[158, 73, 69, 83]",cache/1756274295512.png,,,,
3784,577,red,large,metal,cylinder,"[115, 138, 10.408697128295898]",7751.0,"[72, 90, 80, 95]",cache/1756274295507.png,,,,
3785,577,yellow,small,metal,cylinder,"[260, 104, 12.529796600341797]",1213.0,"[243, 83, 31, 39]",cache/1756274295522.png,,,,
3786,578,purple,small,rubber,sphere,"[56, 149, 10.690269470214844]",1306.0,"[36, 131, 36, 35]",cache/1756274385072.png,,,,
3787,578,yellow,large,metal,cylinder,"[125, 125, 10.950287818908691]",6602.0,"[85, 81, 75, 87]",cache/1756274385077.png,,,,
3788,578,yellow,large,metal,cube,"[319, 141, 10.209819793701172]",9878.0,"[271, 92, 99, 99]",cache/1756274385064.png,,,,
3789,579,purple,large,metal,sphere,"[412, 137, 10.640800476074219]",5162.0,"[375, 101, 73, 70]",cache/1756274272568.png,,,,
3790,579,purple,large,rubber,cube,"[282, 95, 12.442487716674805]",6699.0,"[242, 54, 79, 83]",cache/1756274272576.png,,,,
3791,579,gray,small,rubber,sphere,"[124, 163, 10.455869674682617]",1331.0,"[105, 144, 36, 36]",cache/1756274272582.png,,,,
3792,580,green,large,rubber,cylinder,"[309, 169, 9.603569030761719]",12978.0,"[224, 157, 101, 127]",cache/1756274273941.png,,,,
3793,580,yellow,small,metal,cylinder,"[240, 82, 14.433999061584473]",860.0,"[226, 65, 26, 32]",cache/1756274273959.png,,,,
3794,580,red,large,metal,cube,"[277, 219, 8.236994743347168]",12978.0,"[224, 157, 101, 127]",cache/1756274273941.png,,,,
3795,580,yellow,small,metal,cube,"[174, 113, 12.592982292175293]",1681.0,"[152, 92, 40, 41]",cache/1756274273949.png,,,,
3796,580,purple,small,rubber,cube,"[344, 120, 12.258967399597168]",1624.0,"[324, 99, 41, 39]",cache/1756274273954.png,,,,
3797,581,blue,large,metal,cube,"[263, 131, 10.741700172424316]",7849.0,"[219, 85, 84, 93]",cache/1756274255934.png,,,,
3798,581,purple,large,rubber,sphere,"[220, 78, 13.923937797546387]",2811.0,"[194, 50, 51, 54]",cache/1756274255969.png,,,,
3799,581,yellow,large,rubber,cube,"[353, 149, 9.99705982208252]",11093.0,"[302, 98, 106, 104]",cache/1756274255947.png,,,,
3800,581,purple,large,rubber,cylinder,"[372, 118, 11.401287078857422]",11093.0,"[302, 98, 106, 104]",cache/1756274255947.png,,,,
3801,581,gray,small,metal,cube,"[310, 209, 8.713632583618164]",3645.0,"[280, 178, 58, 62]",cache/1756274255941.png,,,,
3802,581,purple,large,rubber,cylinder,"[188, 109, 11.878776550292969]",5203.0,"[154, 69, 65, 79]",cache/1756274255959.png,,,,
3803,581,gray,small,metal,cube,"[151, 181, 9.566195487976074]",2370.0,"[129, 154, 44, 53]",cache/1756274255954.png,,,,
3804,582,purple,large,metal,sphere,"[140, 117, 10.66524600982666]",4703.0,"[104, 81, 70, 66]",cache/1756274502309.png,,,,
3805,582,purple,large,metal,cube,"[318, 140, 9.682947158813477]",10712.0,"[269, 89, 102, 104]",cache/1756274502301.png,,,,
3806,582,green,large,rubber,sphere,"[265, 73, 13.15090560913086]",3245.0,"[237, 43, 55, 58]",cache/1756274502319.png,,,,
3807,582,brown,large,metal,cylinder,"[150, 208, 7.645480632781982]",13948.0,"[94, 143, 105, 132]",cache/1756274502329.png,,,,
3808,582,blue,small,metal,cube,"[232, 112, 11.780084609985352]",1393.0,"[214, 92, 34, 40]",cache/1756274502324.png,,,,
3809,582,yellow,large,rubber,sphere,"[336, 108, 11.067692756652832]",2495.0,"[306, 74, 63, 39]",cache/1756274502335.png,,,,
